,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
173,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Michael G.,2.0,No,"Halstenbek, Schleswig-Holstein",2,122,0,15.12.2013, Im Sommer gemütlich auf der Gärten Terrasse sitzen ist hier möglich.  Es war rund um ein netter Besuch,,1,0,0
174,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,T Wie T.,5.0,No,"Kiel, Schleswig-Holstein",19,110,0,22.6.2009,"Ich war bereits zum Frühstück und zum Mittagessen dort. Der Service war durchgängig sehr gut (sehr freundlich und umsichtig). Die Speisen waren gut hergerichtet.  Ich bin ein Fan vom NSP geworden und gehe dort gern essen. Auch wenn man nur einen Cappuccino trinken möchte, ist es zum empfehlen.  Update: Der Innenhof wurde neu gestaltet. Die Karte und Speisen klingen sehr gut und schmecken sowieso. Aus dem Beitrag geht hervor, dass es für wohlhabende ist. Dies ist subjektiv zu bewerten und jeder nach seinem Geldbeutel, aber um sich etwas Gutes zu gönnen, finde ich den Laden klasse.",,1,0,0
175,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Qype User (Giovan…),5.0,No,"Bonn, Nordrhein-Westfalen",18,132,0,3.9.2009,"Es gibt hier qualitativ nichts auszusetzen. Problematisch ist indes jedoch das Publikum, denn hier verkehren hauptsächlich recht vermögende Leute, die dies auch auf vielfältige Art und Weise zur Schau stellen (wollen). Daher werde ich dieses Cafe nicht mehr aufsuchen.",,0,1,0
176,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Marc S.,3.0,No,"Cheshunt, Vereinigtes Königreich",1,53,0,15.2.2009,"Das N.S.P ist in Kiel eher für den After Work Club bekannt und so waren wir überrascht, dass es den brunchliebenden Kieler auch eine Möglichkeit bietet, die Location mal abseits der YuppiSzene auszuprobieren. Die Qualität des Essens lässt darauf schließen, dass der Aufschnitt im Gegensatz zu manch anderen Lokalen ausnahmsweise mal nicht vom Albrecht um die Ecke kommt. Die Aufmachung ist sehr nett und die Vielfalt ist auch ausreichend. Schön fanden wir, dass das N.S.P vier Kindersitze hat und auch reichlich Platz für Kinderwagen bietet. Auch die Bedienung war freundlich und kompetent. Das leider nur Bargeld genommen wird, ist somit das Einzige, was negativ auffällt.  Kurzum: Für einen Sonntagsbrunch mit Familie und Freunden genau das Richtige.",,0,0,0
177,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Sven H.,4.0,No,"Röderaue, Sachsen",3,79,2,29.8.2021,,1 Check-In Wir suchten kurzfristig für den Abend etwas und sind hier gelandet. Leider war nur außerhalb etwas frei und durch die Corona Gesetze hatten wir zu dritt eine Bank. Die Bedienung war freundlich und aufmerksam. Insgesamt war der Aufenthalt gut und empfehlenswert. Das Essen war o.k. (Hier ist durchaus noch etwas Luft nach oben). Wiener Schnitzel (nicht ganz auf den Punkt .... die Bratkartoffeln waren gut und die Spätzle ertranken etwas im Fett). Geschmack durchschnittlich. Für einen Abstecher in geselliger Runde o.k.,0,0,0
178,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Patrick M.,4.0,No,"Köln, Nordrhein-Westfalen",0,26,1,,,"Das Wirtshaus in Kiel ist wirklich eine spannende Location - angefangen bei der Frage ""Wer braucht denn ein bayrisches Wirtshaus in Kiel?"" Lässt man das Thema mal beiseite, dann wird man jedoch sehr positiv überrascht: Das Essen ist lecker, die Portionen stimmen, die Bedienung ist eine glatte 1 und das Ambiente ist einfach stimmig. Klar, wir sind hier auf keinen Fall in Bayern - aber es ist einfach eine runde Sache!",1,0,0
179,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Lindra H.,5.0,No,"Windeby, Schleswig-Holstein",0,35,0,11.8.2019,"Das Essen kam innerhalb von 15 Minuten aus der Küche. Wir hatten das Jäger Schnitzel, das Kinder Wiener Schnitzel mit Pommes und Bratkartoffeln. Die Bratkartoffeln waren Super! Die Championsosse würzig und reichlich. Den Salat hätte man gerne in einer extra kleinen Schüssel anrichten können. Nur das die Bedienung in der letzten Viertel Stunde dreimal kam und fragte ob wir noch was zu trinken Jahren möchten, störte etwas.",,0,0,0
180,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Heike K.,4.0,No,"Philadelphia, Vereinigte Staaten",0,4,1,10.8.2015,"TOP Bedienung, TOP Essen, TOP Getränke  Meine Freundin und ich haben uns von der einladenden Atmosphäre überzeugen lassen und haben uns für ""das Wirtshaus"" entschieden - glücklicherweise!  Wir hatten jeweils Geflügel ( Pute und Hähnchen) und es war vorzüglich zubereitet! Der Rohkostsalat war die perfekte leichte Beilage! Auch die Portionsgröße war unserem Hunger angemessen und die Kälte Rhabarberschorle dabei, ließ alles zu einem sehr angenehmen, wohltuenden Abend werden!  Ps.: auf den Holzbänken war für jede Person eine kuschelige Decke vorhanden, die man sich umlegen könnte, wenn es doch etwas frischer wurde ;)  Nur zu empfehlen!!!",Oben: Hähnchen auf Marillensoße mit Pommes und Salat unten : Fitnesssalat mit gebratener Putenbrust,1,0,0
181,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Michael A.,2.0,Yes,Berlin,170,1902,0,21.10.2014," Trotzdem dauerte es geschlagene 20 Minuten, bis die ersten Getränke an den Tischen waren. Die Bedienungen haben mir Leid getan, denn alles musste die Treppe hinaufgeschleppt werden - warum nicht eine zweite ""Zapfstelle"" einrichten? So könnte man wenigstens den ersten Ansturm überstehen. ","Das Essen war durchschnittlich bis unterdurchschnittlich. Zu eher trockenem Fleisch gab es eine merkwürdige Fruchtsoße, die m.E. nicht dazu gepasst hat. Das Gemüse sah aus, als käme es aus einer Tüte in den Dampfgarer... muss ich nicht haben.",5,0,0
182,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Torsten M.,3.0,No,"Kiel, Schleswig-Holstein",1,139,0,30.9.2018,,,0,0,0
183,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Tim W.,1.0,No,"Osnabrück, Niedersachsen",1,12,0,6.2.2016," Das Ambiente: Einrichtung in typischem Bayrischen Stil. Die Bedienungen im Dirndl. Angesprochen werden sollen offenbar Touristen, aber alles in allem ganz nett eingerichtet und aufgemacht.  Leider zum Essen. Wir haben typisch bayerische Gerichte bestellt, u.a. Knödel, Wiener Würstchen, Krustenbraten.  Die deftige Pfanne war eine Mischung aus dem Verschiedenen Fleisch. Die Klöße waren so hart wie Beton. Keine Ahnung wie man diese Konsistenz hinbekommt?! Geschmacklich erinnert es an einen Schwamm oder Kaugummi nach 15min ohne Geschmack. Das Fleisch war trocken und ganz offenbar etwas älter. Alles wurde mit typischer braunen Bratensoße übergossen. Gemüse und Bratkartoffeln waren leider auch nicht gelungen. Alles etwas pappig und ""oll"".  Mit einem Restaurantessen hat das nicht viel zu tun. Kann man gleich zum Tiefkühl Gericht bei Aldi greifen und sich das Geld sparen.  Bedienung: Leicht genervte Einstellung ist leider auch nicht hilfreich. Auf Hinweis zu dem o.g. nach dem Essen versuchte die Bedienung uns mitzuteilen, dass wir offenbar die einzigen seien, denen es nicht schmeckt. Allerdings mit Hinweis, dass Sie (Kellnerin) selbst die Knödel nicht mag. Nach dem Hinweis auf den abgestandenen schon trockenen Salat musste Sie es allerdings auch zugeben, dass es wohl nicht so gelungen war. Aber die gesamten drei Verschiedenen Gerichte waren schlecht.  Also den Laden kann man wirklich meiden. Schönes Ambiente für ein Bier aber das Essen ist ungenießbar.",,1,2,0
184,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Lena S.,2.0,No,"Kiel, Schleswig-Holstein",1,35,0,,"Das Konzept, die Karte, alles ist toll durchdacht und gemacht. Wenn es denn dann auch so umgesetzt würde.  Beim Lesen der Karte überkommt mich regelmäßig der Speichelfluß, aber die Enttäuschung kommt meist schnell danach... Ein Schweinekrustenbraten, der eher wie Kasseler wirkt und schmeckt, mit gesondert gereichter wohl frittierter ""Kruste"" (Tier-Fett-Chips?), dann aber auch mal wieder so, daß er von weitem lecker aussah (ich hatte ihn nur dieses eine mal bestellt und danach nie wieder). Ein Zwiebel-Bier-Schnitzel, das in der Sauce mitsamt der Fritten aufweicht - und wenn man diese getrennt ordert und um etwas mehr bittet, wird sie wie selbstverständlich auch extra berechnet. Ja, hier zahlt man extra für die Sauce. Kässpatzn, die dann doch recht langweilig und verkocht schmecken... Nein.  Und ohne Experte zu sein - ich habe schon den Verdacht, daß hier mit Convenience-Produkten gekocht wird.  Die Bedienung ist unterschiedlich, mal gut, mal weniger. Aber meistens für die Herren eine optische Freude, da im Dirndl unterwegs. Immerhin: Konsequentes CD, von der Karte bis zu den Servicekräften, das mag ich. :)  Insgesamt kann man hier hingehen, wenn man mal Lust auf deftiges Fleisch hat und nicht viel bezahlen möchte. Aber es ist ja auch klar, daß das in so einem Laden zu diesen Preisen kein gutes Fleisch und generell keine guten Lebensmittel sein können. Ich war schon lange nicht mehr hier und vermisse auch nichts.  Ich würd mir ja n Keks freuen, wenn es ein richtig gutes bayrisches Restaurant in Kiel gäbe. Also genau das Konzept, genau die Karte, aber in lecker und hochwertig. Das fänd ich toll. :)",,1,2,2
185,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Horst H.,4.0,No,"Silberstedt, Schleswig-Holstein",2,40,1,12.4.2013,"Rustikales ambiente, freundliche Bedienung und leckeres Essen.",Wir kommen wieder,1,0,0
186,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Thomas F.,1.0,No,"Hannover, Niedersachsen",0,5,0,,"Ich hatte Schnitzel mit Pilzsauce und Bratkartoffeln bestellt. Die Enttäuschung kam so schnell wie das Essen. Das Schnitzel hatte einen merkwürdigen Geschmack, die Panade matschig. Pilze mit typischen Dosengeschmack und die Bratkartoffeln überhaupt nicht knusprig, dafür versalzen!  Auf meine Kritik wurde behauptet: ""Alles frisch zubereitet"". Das stimmt nicht! An der Panade kann man leicht erkennen ob ein Schnitzel frisch aus der Pfanne kommt. Diese Schnitzel sind maschinell paniert...sieht man sofort.  Außerdem sind von meiner Bestellung bis das Essen an den Tisch kam keine 10 Minuten vergangen! Wie geht das ohne Fertigprodukte??  Wenn man einen netten Abend mit leckerem Essen verbringen will, wird man das im ""Wirtshaus"" jedenfalls nicht finden....",,0,2,1
187,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,RK User (kieler…),5.0,No,"Kiel, Schleswig-Holstein",0,2,2,28.4.2014,"Allgemein Guten Tag, wir sind (mein Mann und ich) schon längere Stammgäste des NSP`s und können seit dem Betreiberwechsel Ende letzten Jahres wirklich Gutes berichten. Das Frühstück ist von hervorragender Qualität, frische Bäckerbrötchen, kein trockenes und aufgebackenes Backwerk, selbst gemachte Quarks und vor allem was ich liebe, frischen Obstsalat und Säfte, dass bekommt man heut zu Tage nicht mehr oft geboten. Zum Frühstück sollte man sich übrigens einen Platz reservieren, es ist immer sehr voll (was ein gutes Zeichen ist...) Abends sitzen wir gerne draussen im Hofgarten, durch das Restaurant durch und dann gelangt man in einen wunderschönen, bepflanzten Hinterfof mit sehr bequemen Gestühl. Dort genießen wir sehr gerne die innovative und stets abwechslungsreiche Abendkarte. Der Service ist sehr nett und aufmerksam, so gibt man doch gerne etwas Trinkgeld. Wer einen Parkplatz sucht, kann in der Holtenauer meist vergeblich suchen, aber neben dem Penny Markt gibts direkt ein Parkhaus, welches 24 Stunden geöffnet hat. Bedienung Die weibliche Bedienung war unglaublich charmant und aufmerksam. Hat auch bei einem leeren Glas nachgefragt und während des Essens, wie es schmeckt und ob alles ok sei. Das Essen Wir haben aus der aktuellen Abendkarte die geschmorte Lammhaxe und den deutschen Spargel mit Rumpsteak gegessen. Die Lammhaxe war so zart, dass sie vom Knochen viel, dazu reichte man ein Kartoffelgratin und gebratenes Gemüse mitsamt einer Knoblauch Sauce, die so lecker war, dass wir noch eine Portion dazu bestellten. Zum Spargel sei gesagt, einfach großartig. Endlich, ja endlich muss man schon fast sagen bekamen wir eine Soße Hollondaise gereicht, die nicht nach Tüte geschmeckt hat. Auf Nachfragen hin bekamen wir auch von unserer Bedienung gesagt, natürlich ist diese Soße selbstgemacht, dass ist ein Anspruch aus der Küche. Der Spargel herrlich im Geschmack, dass Rumpsteak zart und saftig, auf den Punkt medium gebraten wie bestellt. Dazu gab es neue Kartoffeln in der Schale mit Meersalz. Das Ambiente Es ist alles sehr stilvoll eingerichtet. Man findet entweder im Hofgarten Platz, oder im Restaurant. An den Wänden sind hübsche Bilder von regionalen Künstlern ausgestellt. Eine tolle Idee finden wir.","Sauberkeit Hier geben wir ""nur"" vier Sterne. leider am Boden einige Brösel, wohl vom Frühstück übrig geblieben. Das kann man bestimmt noch ändern oder einmal durchfegen.",0,0,0
188,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Kersten W.,3.0,No,"Heikendorf, Schleswig-Holstein",10,445,0,1.8.2018,"die Geschichte ist schnell und schnörkellos erzählt. In unserem Sommerurlaub sind meine Frau und ich mal wieder zu einem Bummel unter den Arkaden der Holtenauer Straße gestartet. Hier gibt es viele kleine, inhabergeführte Geschäfte, die das Bummeln zu einem Erlebnis machen. Nach gut 2 Stunden hatten wir dann Appetit auf ein Getränk und evtl. auch auf eine Kleinigkeit zum Essen.  So landeten wir im Non Solo Pane, die einen sehr schönen, geschützten, efeuumrankten Außenbereich hinter dem Haus haben. Bei strahlender Sonne und mehr als 30 Grad ist so ein Schattenplatz schon klasse. Hier waren auch überraschend viele Tische frei, so dass wir uns hierher setzten. Die Begrüßung durch zwei umherwuselnde junge Bedienungen war freundlich und unkompliziert.  Wir erhielten die Karten und vertieften uns in die unglaublich umfangreichen Frühstücksangebote (3 oder sogar 4 Seiten). Wir hatten zwar schon zu Hause gefrühstückt, aber so ein zweites Frühstück ...  Tja, und dann lief es überhaupt nicht mehr rund. An den wenigen um uns herum besetzten Tischen war alles serviert und wir saßen, saßen und saßen ohne auch nur ansatzweise eine Bedienung zu erleben. Meine Frau beschloß dann mal zum WC zu gehen und hat dazu in der Location noch nach dem Weg dorthin gefragt. Sie kam zurück, eine Bedienung leider nicht.  Auch an den Tischen um uns herum, kreiste dann die ironische und nicht ernst gemeinte Frage, ob das Bedienen hier im Außenbereich eingestellt worden sei.  Irgendwann war dann unsere Geduld erschöpft und wie wir uns gerade zum Aufbruch rüsten wollten erschien tatsächlich eine Bedienung. Die junge Dame kam zu uns an den Tisch als wäre alle tippitoppi und fragte nach unseren Wünschen. Der Durst war nach wie vor da, die Bereitschaft zum Frühstück war hingegen inzwischen verschollen. So bestellten wir eine Rhababerschorle und einen Tee. Beide Getränke folgten flott und nach dieser etwas holperigen Pause standen wir dann gut 30 Minuten später wieder auf der Straße.  Schade, hier wäre für beide Seiten mehr möglich gewesen. Unsere Bereitschaft, hier nochmals einzukehren, ist auf einer Skala von 1-10 bei nur 1. In der Holtenauer Straße gibt es unendlich viele Locations, die zur Pause und zum Verweilen einladen. Da muss ich hier nicht noch einmal her.  Daher wird es uns sicherlich kaum noch einmal hierher verschlagen.",,5,1,0
189,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Ingrid M.,2.0,No,"Kiel, Schleswig-Holstein",0,39,0,,"Die Speisekarte war keine Sensation aber die wenigen angebotenen Gerichte ziemlich ausgefallen und ""exotisch"" klingend - und so schmeckten sie auch! Die Portionen waren nichts für den großen Hunger, aber wofür sind denn Vorspeisen und Desserts im Angebot?? Ein Schelm der was böses denkt....  Die Getränke kamen recht flott nach der Bestellung, und auch das Essen kam nach einer angemessenen Zeit sehr appetitlich für's Auge auf den Tisch. Ich habe mich nach der Beschreibung auf der Karte dazu verleiten lassen etwas zu bestellen was ich nicht kannte. .... Groooßer Fehler - das Fleisch war zäh, die lilafarbenen Kartoffeln schmeckten bitter und erdig und die dunkle Soße war nicht genießbar. Sicherlich kann man jetzt sagen 'alles ist Geschmacksache', aber ich habe mehrere meiner Freunde probieren lassen und nicht einer hat mir widersprochen. Ich habe es einfach stehenlassen nachdem die Kellnerin mir erklärte ""das gehört so, das ist eine Spezialität aus ??"" (hab ich vergessen).  So richtig zufrieden war allerdings nur einer der nur irgendeinen Salatteller gegessen hat. Woher also die ganzen Lobeshymnen kamen, hat von uns keiner so richtig verstanden. Wir beschlossen - auch im Hinblick darauf, dass das Preis-Leistungs-Verhältnis in keinster Weise stimmte - das Lokal in Zukunft zu meiden.  WARUM SIND WIR 2 JAHRE SPÄTER DOCH WIEDER HIER GELANDET ??? Ganz einfach.... ich hatte gehört dass der Besitzer gewechselt hat und war auf der Suche nach einer Location für ein Geburtstags-Frühstück für 12 Personen. Da ich weiß was bei telefonischen Anfragen alles schief gehen kann, bin ich selbst kurz hingefahren und sprach mit dem ""Schichtleiter??"". Ich wollte etwas zusätzliches was nicht auf der Karte stand und wir einigten uns auf einen Preis dafür. Als letztes fragte ich ihn ob es möglich sei, den Tisch etwas ""geburtstagsmäßig"" zu dekorieren, evtl. mit Kerzen oder so. Er nickte zwar, aber mit dem dummen Kommentar zum Schluß hatte ich nicht gerechnet. Ich habe ja nicht über Girlanden oder Luftballons gesprochen, nur über ein paar simple Kerzen und diese müssen ja wohl in einem Restaurant vorhanden sein, oder?? Er sagte doch glatt zu mir ""natürlich machen wir das, es wird aber hoffentlich mit einem anständigen Trinkgeld honoriert"".  Meine erste Intuition war den Termin zu streichen, nicht aus Geiz, ich gebe immer sehr gute Trinkgelder, sondern ob des unverschämten Spruches (und es war nicht im Spaß gesagt), aber ich beschloß diesen dummen Kommentar einfach zu ignorieren weil ich (stand zum nahen Termin der Feier etwas unter Zeitdruck) keine große Lust mehr hatte weiter nach einem Lokal zu suchen.  Der Rest ist kurz erzählt, das Frühstück war gut (allerdings fehlten die Kerzen), das Preis-Leistungs-Verhältnis stimmte, der Service war okay und alle Speisen und Getränke waren lecker und frisch. Da ich mich aber über die fehlenden Kerzen geärgert habe (es war ein runder Geburtstag) gab es von mir nur 10% Trinkgeld von der Gesamtsumme. Der böse Blick des ""Schichtleiters??"" (der zufällig auch anwesend war) verfolgte mich bis zum Ausgang und ich dachte 'du kannst mich mal'.  Wie es heute ""läuft"" weiß ich nicht, ich bin nie wieder dagewesen, hören tut man aber nichts gutes..... Schade eigentlich.",,0,1,0
190,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Marc M.,1.0,No,"Kiel, Schleswig-Holstein",0,3,16,," Ich verstehe nicht, wie man ein Restaurant am Wochenende schließen kann.  Naja.....wenn man es sich leisten kann......  Sind dann ins Nil :-) Hilfreich 2 Lustig 1 Cool 1 10.7.2016Vorheriger Beitrag Sonntags ab 16 Uhr zu??????  Ich verstehe nicht, wie man ein Restaurant am Wochenende schließen kann. ",,0,0,0
191,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,L D.,1.0,No,Hamburg,1,36,0,30.10.2016,,,2,2,0
192,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Helge S.,1.0,No,"Kiel, Schleswig-Holstein",0,5,0,1.5.2016,"Auch ist der Inhaber nicht so herzlich wie man es sonst aus dem Non Solo Pane kannte (dass er- wie oft betont- ""TV-Koch"" ist, ist uns relativ egal, wenn die Ausstrahlung nicht stimmt). Seine Frau ist allerdings immer sehr nett. Sehr schade ist es, wenn man Sonntags oder abends herein kommt und schon darauf verwiesen wird, dass ja bald geschlossen wird. Vor einigen Wochen bestellten wir den Italian Burger. Winzig mit verbrannten Pommes und Ketchup/Mayo wurde berechnet. Vier Leute unzufrieden. Frühstück haben wir bereits oft gehabt, allerdings war beim letzten Mal ein dickes Haar im Rührei. Gute Reaktion des Services daraufhin, ich brauchte nicht zahlen. Was allerdings wirklich gar nicht geht, haben wir gestern erlebt. Eine einfache Bestellung, und zwar 3 Gläser Ursprung und eine Limo Zitrone Ingwer wurde folgendermaßen serviert: Limo Orange, 3 Gläser warmer Wein in unterschiedlichen Gläsern, eins haargenau auf dem Eichstrich, zwei Gläser gut einen Zentimeter unter(!!) dem Eichstrich, was wir postwendend reklamiert haben. Zurück kamen gut geschenkte Gläser, nur eins mit lauter Lippenabdrücken drauf. Also wieder zurück, dafür erhielt meine Freundin diesmal Wein gut temperiert. Immerhin Eine. Früher hat man nicht so auf den Strich gesehen. Aber wer Kantine kocht, der kalkuliert wohl ganz genau. Dass wir kein Trinkgeld gegeben haben, ist offensichtlich auch nicht so gut angekommen. Also wir werden wohl nicht mehr oft herein schneien, es gibt inzwischen viele gute Alternativen in Kiel.",,3,6,0
193,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Michael G.,2.0,No,"Halstenbek, Schleswig-Holstein",2,122,0,15.12.2013, Im Sommer gemütlich auf der Gärten Terrasse sitzen ist hier möglich.  Es war rund um ein netter Besuch,,1,0,0
194,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,T Wie T.,5.0,No,"Kiel, Schleswig-Holstein",19,110,0,22.6.2009,"Ich war bereits zum Frühstück und zum Mittagessen dort. Der Service war durchgängig sehr gut (sehr freundlich und umsichtig). Die Speisen waren gut hergerichtet.  Ich bin ein Fan vom NSP geworden und gehe dort gern essen. Auch wenn man nur einen Cappuccino trinken möchte, ist es zum empfehlen.  Update: Der Innenhof wurde neu gestaltet. Die Karte und Speisen klingen sehr gut und schmecken sowieso. Aus dem Beitrag geht hervor, dass es für wohlhabende ist. Dies ist subjektiv zu bewerten und jeder nach seinem Geldbeutel, aber um sich etwas Gutes zu gönnen, finde ich den Laden klasse.",,1,0,0
195,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Qype User (Giovan…),5.0,No,"Bonn, Nordrhein-Westfalen",18,132,0,3.9.2009,"Es gibt hier qualitativ nichts auszusetzen. Problematisch ist indes jedoch das Publikum, denn hier verkehren hauptsächlich recht vermögende Leute, die dies auch auf vielfältige Art und Weise zur Schau stellen (wollen). Daher werde ich dieses Cafe nicht mehr aufsuchen.",,0,1,0
196,Non Solo Pane,https://www.yelp.de/biz/non-solo-pane-kiel,4.0,Marc S.,3.0,No,"Cheshunt, Vereinigtes Königreich",1,53,0,15.2.2009,"Das N.S.P ist in Kiel eher für den After Work Club bekannt und so waren wir überrascht, dass es den brunchliebenden Kieler auch eine Möglichkeit bietet, die Location mal abseits der YuppiSzene auszuprobieren. Die Qualität des Essens lässt darauf schließen, dass der Aufschnitt im Gegensatz zu manch anderen Lokalen ausnahmsweise mal nicht vom Albrecht um die Ecke kommt. Die Aufmachung ist sehr nett und die Vielfalt ist auch ausreichend. Schön fanden wir, dass das N.S.P vier Kindersitze hat und auch reichlich Platz für Kinderwagen bietet. Auch die Bedienung war freundlich und kompetent. Das leider nur Bargeld genommen wird, ist somit das Einzige, was negativ auffällt.  Kurzum: Für einen Sonntagsbrunch mit Familie und Freunden genau das Richtige.",,0,0,0
197,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Sven H.,4.0,No,"Röderaue, Sachsen",3,79,2,29.8.2021,,1 Check-In Wir suchten kurzfristig für den Abend etwas und sind hier gelandet. Leider war nur außerhalb etwas frei und durch die Corona Gesetze hatten wir zu dritt eine Bank. Die Bedienung war freundlich und aufmerksam. Insgesamt war der Aufenthalt gut und empfehlenswert. Das Essen war o.k. (Hier ist durchaus noch etwas Luft nach oben). Wiener Schnitzel (nicht ganz auf den Punkt .... die Bratkartoffeln waren gut und die Spätzle ertranken etwas im Fett). Geschmack durchschnittlich. Für einen Abstecher in geselliger Runde o.k.,0,0,0
198,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Patrick M.,4.0,No,"Köln, Nordrhein-Westfalen",0,26,1,,,"Das Wirtshaus in Kiel ist wirklich eine spannende Location - angefangen bei der Frage ""Wer braucht denn ein bayrisches Wirtshaus in Kiel?"" Lässt man das Thema mal beiseite, dann wird man jedoch sehr positiv überrascht: Das Essen ist lecker, die Portionen stimmen, die Bedienung ist eine glatte 1 und das Ambiente ist einfach stimmig. Klar, wir sind hier auf keinen Fall in Bayern - aber es ist einfach eine runde Sache!",1,0,0
199,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Lindra H.,5.0,No,"Windeby, Schleswig-Holstein",0,35,0,11.8.2019,"Das Essen kam innerhalb von 15 Minuten aus der Küche. Wir hatten das Jäger Schnitzel, das Kinder Wiener Schnitzel mit Pommes und Bratkartoffeln. Die Bratkartoffeln waren Super! Die Championsosse würzig und reichlich. Den Salat hätte man gerne in einer extra kleinen Schüssel anrichten können. Nur das die Bedienung in der letzten Viertel Stunde dreimal kam und fragte ob wir noch was zu trinken Jahren möchten, störte etwas.",,0,0,0
200,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Heike K.,4.0,No,"Philadelphia, Vereinigte Staaten",0,4,1,10.8.2015,"TOP Bedienung, TOP Essen, TOP Getränke  Meine Freundin und ich haben uns von der einladenden Atmosphäre überzeugen lassen und haben uns für ""das Wirtshaus"" entschieden - glücklicherweise!  Wir hatten jeweils Geflügel ( Pute und Hähnchen) und es war vorzüglich zubereitet! Der Rohkostsalat war die perfekte leichte Beilage! Auch die Portionsgröße war unserem Hunger angemessen und die Kälte Rhabarberschorle dabei, ließ alles zu einem sehr angenehmen, wohltuenden Abend werden!  Ps.: auf den Holzbänken war für jede Person eine kuschelige Decke vorhanden, die man sich umlegen könnte, wenn es doch etwas frischer wurde ;)  Nur zu empfehlen!!!",Oben: Hähnchen auf Marillensoße mit Pommes und Salat unten : Fitnesssalat mit gebratener Putenbrust,1,0,0
201,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Michael A.,2.0,Yes,Berlin,170,1902,0,21.10.2014," Trotzdem dauerte es geschlagene 20 Minuten, bis die ersten Getränke an den Tischen waren. Die Bedienungen haben mir Leid getan, denn alles musste die Treppe hinaufgeschleppt werden - warum nicht eine zweite ""Zapfstelle"" einrichten? So könnte man wenigstens den ersten Ansturm überstehen. ","Das Essen war durchschnittlich bis unterdurchschnittlich. Zu eher trockenem Fleisch gab es eine merkwürdige Fruchtsoße, die m.E. nicht dazu gepasst hat. Das Gemüse sah aus, als käme es aus einer Tüte in den Dampfgarer... muss ich nicht haben.",5,0,0
202,Das Wirtshaus,https://www.yelp.de/biz/das-wirtshaus-kiel,3.0,Torsten M.,3.0,No,"Kiel, Schleswig-Holstein",1,139,0,30.9.2018,,,0,0,0
