,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
69,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Frédéric M.,1.0,No,"Bologne, Italie",0,1,0,,,,1,0,0
70,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Melissa L.,2.0,No,Paris,5,59,0,,"J y étais inscrite pendant 1 an. Je n ai pas voulu renouveler mon abonnement. Les cours sont bondés, les machines de cardio aussi, enfin ça dépend de l heure. Il fait chaud, tout le temps. A croire qu ils augmentent la température exprès pour vous faire croire que vos efforts payent. Faire du cardio avec comme seule vue les allées et venues des membres, pffff franchement pas terrible. A quand un club qui donne sur de grandes baies vitrées et la rue ??? Sinon la salle est pas tip top côté hygiène. Le personnel du ménage est présent et fait son travail mais pas tous les membres nettoient leur machine avant et après leur utilisation ou bien utilisent une serviette... Merci les oreaoles de sueur...Les moutons de poussières derrière et entre les machines Ras le bol des regards, je te drague je te drague pas. Les profs sont sympa, ça dépend desquels. Une fois une prof a dit a une dame qui était arrivée 2 min en retard ""c est le dernière fois!"" Elle s est cru en maternelle ou quoi!? Gros turn over côté coachs. Tous déprimés, mauvaise qualite de travail, plannings trop charges, profs epuises, traits tirés. Bref le seul avantage des CMG c est qu il y en a partout, donc forcément une salle proche de chez vous. Seule point positif. Sinon je ne recommande pas du tout.",,5,1,0
71,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Victor A.,5.0,No,Paris,1,17,5,,,,1,1,1
72,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Rebecca N.,1.0,No,"Londres, Royaume-Uni",237,461,0,,,,7,0,0
73,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Membre Cityvox (petite…),4.0,No,Paris,2,269,3,,,"Publié le 05/11/2007 Labyrinthe... Un club très sympa mais comment dire ? Mieux vaut avoir le sens de l'orientation pour s'y retrouver ! 3 niveaux, des couloirs et escaliers dans tous les sens... Pas facile facile ! Mais une fois qu'on est habitués, on trouve le club très sympa : il n'est pas bondé, on ne fait pas la queue aux machines pour avoir un vélo et on n'est pas serrés dans les cours. Déco sympa et profs souriants !",0,0,0
74,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Membre Qype (yniol…),1.0,No,Paris,0,1,0,,"vestiaires peu agreables. salles en sous-sol non aerees quant aux locations de musique, les tarifs augmentent du jour au lendemain de50% boite à fric , beaucoup de monde suis parti chez vit'halle, nettement moins cher et bien plus sympa, boulevard raspail.",,0,0,0
75,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Membre Qype (azwa…),4.0,No,"Pontoise, Val-d'Oise",22,29,0,,,,0,0,0
76,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Membre Qype (omflyi…),5.0,No,Paris,30,59,0,,,,0,0,0
77,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-12,3.0,Membre Qype (sylvai…),4.0,No,Paris,5,13,0,,Conviviale Bonne disponibilité des machines + le reste des prestations Club Med Gym,,0,0,0
78,Liberty Gym,https://www.yelp.fr/biz/liberty-gym-paris,,,,,,,,,,,,,,
79,Dynamo Cycling,https://www.yelp.fr/biz/dynamo-cycling-paris-2,5.0,,,,,,,,,,,,,
80,House Boxing,https://www.yelp.fr/biz/house-boxing-paris,5.0,,,,,,,,,,,,,
81,Club Aquaviva,https://www.yelp.fr/biz/club-aquaviva-paris,,,,,,,,,,,,,,
82,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Pagna T.,4.0,No,"Lagny-sur-Marne, Seine-et-Marne",35,115,0,,"Les cours Lesmills, du yoga, du cycling, un plateau musculation assez grand pour ne pas trop se serrer et un plateau cardio avec assure de tapis de de rameur sans qu'on fasse la queue ! 2 vestiaires pour les messieurs. Un grand et moderne avec des douches individuelles digne d'un hôtel 5 hôtel et un autre plus petit avec petite douche mais plus calme et moins ""m'as-tu vu"". Le matériel est récent, des écrans TV pour les tapis et des machines muscu pour tout le monde. Pour les cours en petit groupe, il y a une salle ""Studio"" dédiée, cela fait une petite différence par rapport au CMG One.  Le planning hebdomadaire est complet, y en a pour tout le monde et l'accueil est tip top !  Les + : la situation du club, le planning, la salle Studio Les - : le prix, la salle de cycling un peu petite",,0,0,0
83,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Bathilde T.,4.0,No,Paris,31,422,1,,"Prem's 2120 m2 dédiée au sport ! Avec un matériel dernier cri, des tapis de courses à la chaîne et des coachs dopés aux boissons énergisantes. Dans les 2 salles de cours, on peut voir les séances de danse ou de yoga.  J'ai accompagné une amie pour se défouler un soir (le club ferme à 23H en semaine, mais pas tout les soirs). Je redoute toujours les salles de sports, blindées de monde. Mais le Club Med est très spacieux,  et on ne se sent pas étouffé. Pourtant il faut chaud et ça sent fort le gymnase. Ils ont tout le matériel pour muscler tout ce que l'on veut... Et comme je l'ai dit précédemment, les mecs qui bossent là-bas sont très prompts à vous orienter.  Les abonnements sont chers pour une salle de sport, mais avec la carte du club, 17 salles dans la capitale vous sont ouvertes. Chacune a ses  spécificités. Mais presque toutes ont des hammams ou de sauna. Celui-là a les deux ! Bref, une salle de sport chère mais très complète.  - Après 45 min de course, on fait quoi? demande mon amie - Une p'tite bière !? - Banco. ","Direction les Grands Boulevards, à deux pas ! Parfait, la terrasse du Gymnase...",5,5,4
84,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Maud T.,4.0,No,"Santa Monica, États-Unis",0,7,0,,"Les vestiaires femme sont toujours propres - les équipes de nettoyage sont au taquet et toujours agréables.   Les horaires sont d'une grande amplitude et permettent à toute personne de pouvoir s'organiser pour venir à la salle. Le système de réservation mis en place par le Groupe CMG est assez contraignant en revanche et souffre encore de quelques problèmes de mise en place. Les personnes à l'accueil sont adorables, d'une grande aide pour toute question relative au fonctionnement du club ou de l'abonnement (et font preuve d'une grande patience même parfois!). Last but not least, les coachs sont au top, ils forment une véritable équipe en plus et ça se sent: ils font preuve d'un grand professionnalisme mais sont également très à l'écoute, vraiment encourageants, donnent beaucoup de conseils, se rendent disponibles pour toute question et font preuve de beaucoup de pédagogie. Ils partagent la passion de leur métier avec nous dès qu'ils en ont l'opportunité. Malgré le fait que beaucoup de mouvements sont imposés dans les cours collectifs (ex: cours LesMills) chaque coach a sa méthode ce qui rend les cours assez variés, et moins répétitifs (surtout quand ils font des mix). Comme beaucoup d'adhérents, je ne peux plus m'en passer!",,0,0,0
85,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Qype (ilankg…),5.0,No,Paris,16,32,0,,"Ne venez pas en fait, ça me fera plus de place pour m'entrainer... ;-)",,0,0,0
86,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Cityvox (petite…),4.0,No,Paris,2,269,2,,,"Un Club Beau & Zen ! Beaucoup d'espace dans ce club de sport très design et équipé des dernières machines de cardio et musculation. Sur 2 niveaux, on trouve 2 salles de fitness, une salle de cycling (cours de vélo en salle ! super marrant et dynamique !) et les espaces avec les machines. Hammam et saunas sont nickels et beaux... Vraiment un club agréable pour se défouler, puis se détendre.",0,0,0
87,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Cityvox (ogur9…),5.0,No,Paris,1,127,0,,,,0,0,0
88,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Qype (martin…),3.0,No,Paris,9,27,0,,,,0,0,0
89,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Qype (JP-bon…),4.0,No,Paris,0,3,0,,à part ça rien à dire.,,0,0,0
90,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Cityvox (sheraz…),3.0,No,Paris,0,3,1,,,"Je suis inscrite au waou depuis 1an et je vais au grands boulevards ainsi qu'à Bercy et je trouve que celui des grands boulevards est petit,glauque de part son manque de lumiére et trés froid. Concernant les appareils ils sont trés bien. Je le trouve donc surclassé",0,0,0
91,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-10,4.0,Membre Cityvox (leonar…),4.0,No,Paris,0,3,19,,,,0,0,0
92,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Jennifer B.,5.0,No,"Versailles, Yvelines",60,389,0,," Les vestiaires sont assez grands pour nous toutes, il y a deux toilettes, deux douches (mais en revanche petite chose pas très pratique ni hyper hygiénique je trouve : une douche est en commun avec des toilettes) et trois lavabos. Pour les hommes rassurez-vous il y a assez de place, deux douches et un wc pour vous alors que vous êtes cinq maximum krkrkrkrkr.  Niveau douche, je me serais attendue à avoir quelque chose pour y poser mes affaires mais la cabine est assez grande pour les poser au loin sans risquer de les voir se mouiller.  Deux salles sont disponibles, une au rez-de-chaussée et l'autre au premier étage. Je n'ai testé que celle de l'étage pour les cours de pump et je l'aime bien malgré sa forme toute en longueur. Elle est en outre climatisée. Et gros plus non négligeable : le revêtement au sol ne fait pas mal aux genoux !",,1,0,1
93,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Pauline H.,4.0,No,Paris,117,444,0,,"Attention, c'est maintenant. Ensuite j'irai manger une raclette.  Donc à mon tour j'ai été réquisitionnée par Anne-Mi T pour un cardio-pump, mais pas avec FX parce que FX il était pas là ce dimanche-là (mais comme la prof qui le remplaçait avait fait un gâteau complètement ouf, je peux pas lui en vouloir) (ouais c'est comme ça la gym suédoise, les profs te font des gâteaux. Inscris-toi!)  Quand on arrive, la façade sur rue c'est pas une image de la glamouritude, je pensais que je m'étais plantée d'adresse, et la plaque ""Gym suédoise"" est vraiment petite et planquée. Oh, appuie FORT sur le bouton de l'interphone, sinon tu peux attendre longtemps comme un abruti parce que personne ne saura que tu es là. Mais à l'intérieur ils ont un espace d'accueil avec des sièges tout mous dans lesquels tu peux te vautrer et ne plus jamais te relever, alors ça vaut le coup de t'acharner un peu.  Les vestiaires sont pas mal, il y a des douches individuelles et des wc assez grands pour danser le rock accro à l'intérieur. Si ça te branche.  Ici, pas de casiers. Ceux qui ont confiance en le genre humain peuvent laisser leurs affaires dans le vestiaire, moi j'ai tout embarqué et casé dans un coin de la salle pendant le cours. On était dans la grande salle. Belle, haute de plafond, bien éclairée, je regrette un peu la qualité pourrie de la sono mais sinon c'est vraiment agréable.  Chouette cours, beaux locaux, niveaux d'intensités variés... Ca manque juste un peu de crochets et d'uppercuts pour moi!",,3,2,2
94,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Anne-Mi T.,5.0,No,Paris,120,290,0,,"Les locaux de la Gym Suédoise rue Chaudron sont vraiment top ! Un temple dédié à la GS forcément c'est bien !  C'est lumineux, moderne, grand. Il y a une petite salle (Lilla) et une grande salle à l'étage (Stora). Les vestiaires sont grands et surtout ils sont biens avec de vraies douches qui ferment et des toilettes aussi. On peut se poser tranquille sur des sièges avant son cours. La grande salle dispose d'un atout de taille : la climatisation. J'aime un peu moins la disposition de la petite salle un peu trop en longueur.  Bon et sinon la Gym Suédoise c'est génial, c'est trop bien, je suis devenue accro en deux cours et c'est aussi bien que chevaucher des licornes qui font des caca paillettes. Un sport pas cher (10€ le cours et les abonnements à accès illimités sont super avantageux), avec une bonne ambiance, des profs super, des bonnes musiques, et surtout une vraiment une pluralité de cours de 7h30 à 21h tous les jours : - Standard (1h) et 75 minutes : du cardio, du renforcement musculaire - Intensif : la même chose en plus... intensif - Cardio Pump : du cardio, du renfo et un step avec des barres et des poids - Core : cardio et renforcement des muscles profonds - Et plein d'autres que j'ai pas testés encore.",,1,2,3
95,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Katia B.,5.0,No,Paris,143,252,3,,"Mon avis, avec le changement d'adresse a du être squeezé car j'étais sûre d'avoir mis un avis ! Maintenant, j'ai honte car mes deux acolytes ont écrit avant moi! Cette salle fait partie des dernières ouvertures des salles privées de la Gym suédoise donc là où il y a un panel de cours correspondant je le sûre à votre envie. Il y'a  deux salles, une petite et une grande, Lilla et Stora. Cette salle existe depuis deux ans, et s'est beaucoup améliorée, car avant les participants ne connaissaient pas la salle, pas le quartier, ça paraissait loin etc... Finalement, il y'a  eu un gros boulot de fait pour la rendre plus conviviale et familiale. il y'a une salle d'accueil où les participants peuvent attendre leurs amis, de la musique et des hôtes et hôtesses toujours prêts à vous servir. Cette salle propose en effet des cours Famille, dédiés aux enfants de 5 ans et plus qui viennent évidemment avec leurs parents. Ce cours, que j'ai pu tester lors d'une formation, car c'est réservé à ceux qui ont des enfants, est vraiment très ludique et très sympa.","Cette salle propose aussi, le Cardio-pump, une fois par jour quasi, car il y a la place pour le matériel et c'est ici donc qu'il a été testé et plus qu'approuvé par les participants. Evidemment, ce cours est tellement prisé qu'il vaut mieux avoir un abonnement avec possibilité de réservation ! Allez donc découvrir cette salle !",2,0,1
96,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Aurore C.,4.0,No,Bordeaux,297,370,0,," Un accueil au premier (accessible aux personne à mobilité réduite) avec espace détente avec fauteuil, un long couloir avec eau fraiche à dispo, et vestiaires au fond, spacieuse avec douche, lavabo, banc. Petit bémol pour l'absence de casier qui oblige à prendre toutes ces affaires dans la salle de sport.  La salle dans laquelle j'ai pris un cours de cardio-pump était très lumineuse, spacieuse, avec du matériel neuf ou en tout cas très bien entretenu.  Un très bon centre sportif pour ceux qui sont abonnés / inscrits.",,1,0,1
97,Swedish Fit,https://www.yelp.fr/biz/swedish-fit-paris,4.0,Boris D.,5.0,No,Paris,10,281,2016,,"Alors replaçons les choses dans leur contexte. A force de faire le malinou au Forest Hill, Katia B m'a inscrit d'office un dimanche soir pour le cours de cardio-pump de FX. FX c'est le prof qui apparemment gère la fougère dans sa catégorie. Alors forcément je peux pas me dégonfler et dire que j'ai aquaponey, il faut que j'y aille...  Alors le sport c'est mieux en groupe donc on emmène aussi Anne-Mi T histoire que la prochaine fois qu'on se voit tous super bien sapés à une soirée Yelp, on puisse s'envoyer dans la tronche ""Hahahaha moi je t'ai vu en legging en train de transpirer tout ce que tu pouvais !!"". Classe !  Bon alors si on passait à l'avis. Déjà niveau ambiance, j'aime bien. La salle est petite, c'est cosy, y'a au max 30 personnes je dirais. J'aime bien leurs poids. Trois couleurs différentes : 1.25, 2.5 et 5 kgs. On regrettera l'absence de poids de 10 kgs pour les exos de cuisses où on peut charger un peu plus. Les poids sont en fonte, donc pas de souci ils pèsent bien le poids indiqué ! Ils sont aussi ""grippant"" ce qui permet de bien les avoir en mains sans que ça glisse (on parle de sport là, ne commence pas à penser à autre chose...) On regrettera aussi qu'il n'y ait pas de tapis parce que les steps sont un peu durs pour le dos et le coccyx. Donc niveau matériel, quelques petits trucs qui pourraient être améliorés mais rien de bien méchant :)  Côté cours, c'est un cardio-pump, donc d'abord du bodypump, ensuite du cardio. Je sais pas trop combien de temps ont duré chacun des cours, mais dans l'ensemble c'était fun. Etant un habitué du pump, j'ai trouvé la session plus facile. Ici, on ne cherche pas la brûlure ni l'épuisement, ce qui est caractéristique d'un cours de pump. Les musiques sont courtes, avec des pauses, ce qui permet de bien récupérer. Par rapport à un cours de pump classique on est donc à un niveau d'intensité moindre. Ce qui permet d'enchaîner la session cardio sans trop de difficultés. Là par contre j'ai un peu pris cher sur la fin, le coeur monte assez vite, il n'y a pas beaucoup de pauses. Ca ressemble à du bodyattack en moins violent mais quand même ça bouge pas mal. ",,4,3,6
98,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-6,,,,,,,,,,,,,,
99,Club Jean de Beauvais,https://www.yelp.fr/biz/club-jean-de-beauvais-paris,4.0,Membre Qype (MajusC…),4.0,No,Paris,92,100,0,," Note: le club offre des prestations de soins corporels que je n'ai pas expérimentés moi-même mais dont j'ai eu de bons echos par d'autres. Aussi, les équipements sont très correctement entretenus.",,0,0,0
100,Club Jean de Beauvais,https://www.yelp.fr/biz/club-jean-de-beauvais-paris,4.0,Membre Qype (christ…),4.0,No,Paris,19,27,0,,,,0,0,1
101,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Qype (paris-…),4.0,No,Paris,34,37,0,,"Sur 1400 m2, la moitié est consacrée à une vraie salle de musculation, avec des machines de bonnes facture pour travailler sérieusement, des coachs sportifs et une boutique de produits de nutrition. Les habitués vous regardent avec dédain si vous n'êtes pas vous même une bombe car ici, on prend les choses très au sérieux. Un des grands avantage de la salle est de permettre de travailler pendant son séjour à Paris sans avoir à payer d'abonnement. Après l'effort, la détente. Le sous-sol propose un grand hamman, un sauna, des cabines, un bar et un espace vidéo sur grand écran. Mais comme le dédain du haut est toujours là, il n'y a pas tellement d'action! Les prix sont restés doux !",,1,0,0
102,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Frederic F.,1.0,No,"Vincennes, Val-de-Marne",0,4,0,," Ce sauna est mortel, le client est rare ! C'est plus une salle de sport qu'un véritable sauna !",,1,0,0
103,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Cityvox (jerome…),5.0,No,Paris,0,1,26,,,,0,0,0
104,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Qype (Omi…),4.0,No,Paris,22,90,0,,"Elle présente l'avantage de ne pas nécessiter d'abonnement et d'offrir un bon choix de machines d'entrainement. L'entrée à la journée est de 10 euros pour les moins de 26 ans et 15 pour les autres. Il y a également des formules d'abonnement. Le rez-de-chaussée est occupé par la salle de sport qui est ouverte jusqu'à 22 heures, au sous-sol, douches et ce que l'accueil annonce comme espace-détente avec sauna, hammam. L'ambiance y est très gay, mais sympa quand même. Le personnel très sympa.",,0,0,1
105,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Qype (Cheeky…),3.0,No,Paris,44,153,150,,,,0,0,0
106,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Cityvox (ratska…),4.0,No,Paris,0,38,0,,,,0,0,0
107,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Cityvox (these…),4.0,No,Lyon,0,16,3,,,"Publié le 15/02/2010 Propre, gay et bien équipé... Sous un aspect de salle de gym (bien équipée, propre et assez agréablement peuplée), se cache un coin très conviviale pour les sportifs adeptes des 3ème mi-temps sous les douches et autres massages de courbatures endolories. La plupart des sportifs sont homo et l'assument... le hammam et le sauna sont impeccables, tant sur l'hygiène que sur les divertissements proposés.",0,0,0
108,Gym Louvre,https://www.yelp.fr/biz/gym-louvre-paris-2,3.0,Membre Qype (jowblo…),1.0,No,Paris,0,1,0,,,,0,0,0
109,Centre d’animation Paul Valeyre,https://www.yelp.fr/biz/centre-d-animation-paul-valeyre-paris,5.0,Jeanne A.,5.0,No,Paris,5,319,0,,"C'est le bon plan de quartier  : un endroit qui regroupe une piscine, des salles de danse, un gymnase, une bibliothèque, des ateliers de musique et de dessin... Évidemment, ça appartient à la mairie de Paris et tout le monde peut y aller. En ce qui me concerne, j'ai testé les cours de Gym pendant deux ans, avec succès. Le prof, Medhi, qu'il s'appelle, est un super coach et pas prise de tête du tout. Le cours est toujours un peu blindé mais au moins, on peut se cacher derrière les autres, pour peu qu'on ait pas trop le sens du rythme au moment de faire des chorégraphies. Bref, au bout de deux ans, à raison de deux cours par semaine le mardi et le jeudi soir, je peux vous dire que je voyais le résultat. Autre raison qui m'amène ici: la bibliothèque. J'aime parce qu'il y a tous les magazines, du Elle au Première en passant par le nouvel Obs et le Courrier International. Par contre, la wi fi déconne tout le temps et les places assises sont chères. Mais au moins, ici, vous ne faites  pas la queue pour rentrer et ne payez certainement pas de droit d'entrée. J'ai vu aussi qu'il y avait bientôt une journée ouverte de Capoiera, à laquelle je ne vais pas manquer, c'est certain.",,7,0,0
110,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,V-Anh H.,4.0,No,"Londres, Royaume-Uni",2,10,1,,"Prem's Allez, on décompresse et on file à Neoness !    C'est l'endroit idéal pour y brûler des calories et se déculpabiliser des carrot cakes de la semaine ! (Qui a dit que la gourmandise était un vilain défaut ?)  Les horaires sont vraiment bien adaptés, selon la formule que  l'on choisit à l'abonnement. La localisation de la salle est top ( à côté de la rue du Commerce) aussi mais le seul défaut, c'est que Neoness est un peu victime de son succès, à éviter le soir, trop de monde !  La salle de cardio est bien équipée en machine récente avec tout le comfort nécessaire, ainsi que des écrans de TV mais n'oubliez pas vos écouteurs, pour pouvoir en profiter surtout !",Neoness en direct de la salle de cardio !,4,2,2
111,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Vivienne M.,3.0,No,"Dublin, Irlande",137,116,0,,"Mais le rapport qualité prix est bon Le problème de la salle de La Motte Piquet est qu'elle est clairement trop petite pour le monde qu'il y a! Énormément d'attente aux machines, très peu de place dans la salle de cours, la moitié des casiers sont cassés.... Un conseil si vous êtes abonné à Neoness, optez pour la salle de La Défense ! Toute neuve, spacieuse, vestiaires en parfait état et très peu de monde encore Utile 8 Drôle Cool 2 Shirley A. Gérant 08/08/2019 Bonjour Vivienne, Merci d'avoir partagé votre avis avec nous, cela nous permettra de nous améliorer. Le douches ne sont pas systématiquement utilisées par tous les adhérents dans les salles de sport, c'est pourquoi nous avons fait le choix de ne pas l'inclure automatiquement dans les abonnements mais de donner à chacun la possibilité d'en profiter sous la forme d'une option à 1€/mois en plus du prix de l'abonnement initial. Pour ce qui est de l'affluence, elle est plus importante, comme dans tous les clubs de fitness, en soirée de 18h à 20h ce qui correspond à la sortie du travail... En été, certains de nos clubs ferment pour travaux afin de se refaire une beauté : les adhérents de ces clubs se reportent donc sur les clubs ouverts comme le nôtre, ce qui contribue à remplir la salle un peu plus que d'habitude. Nous nous excusons si vous avez dû attendre la libération de machines un peu trop longtemps dans ce cadre. Concernant les casiers, ils sont tous en très bon état nous sommes étonnés par votre commentaire sur ce point. N'hésitez pas à venir nous voir à l'accueil pour échanger à ce sujet. ",,0,0,0
112,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Maxime B.,3.0,No,"Gerland, Lyon",1,2,0,,Je déconseille donc fortement cette salle sauf si vous avez de l'argent et du temps à perdre (voir votre santé....),,14,3,2
113,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Membre Qype (slavsk…),4.0,No,Paris,9,7,10,,Je vous conseille la salle qui est sympa avec les TV etc. Je l'ai faite découvrir à beaucoup de mes amis qui se sont inscrits ou vont s'inscrire.,,2,0,0
114,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Membre Qype (cerule…),5.0,No,Paris,425,609,0,,"La salle se trouve à deux pas du métro Dupleix.  Ici, les forfaits sont moins chers que dans n'importe quelle autre salle de fitness/muscu, et ce pour plusieurs raisons: il n'y a pas de hammam, de piscine, ni de sauna. Juste des casiers, des vestiaires, des machines et des douches payantes à 50 centimes. Il faut apporter sa propre serviette. Le décor quant à lui, dans les tons violets, est minimaliste, mais pas désagréable: il n'y pas de miroirs! Ceux qui sont venus rouler des mécaniques et s'auto-contempler, qu'ils passent leur chemin!  Par contre, ils n'ont fait aucune économie sur les machines, celles-ci sont de grande qualité. Dans la salle dédiée à la cardio, on peut faire de la course d'endurance, du vélo, du step, du rameur...On choisit son programme (cardio, amincissement, ou manuel...) en entrant éventuellement son âge et son poids pour qu'il soit plus adapté. Ensuite, pendant l'effort physique, on peut contrôler le nombre de temps passé sur la machine, le temps qu'il reste, le nombre de calories brûlées! Le tout en regardant les écrans plats accrochés au mur, pour rendre l'effort moins pénible.  La salle de musculation est bien fournie, on peut y travailler toutes les parties du corps (abducteurs, fessiers, abdos, bras...Pour ceux qui ne connaissent pas bien les machines, le mode d'emploi est indiqué et plutôt clair. Il y a aussi des feuilles sur les programmes possibles, ou série d'exercices selon les besoins. Dans le programme Ligne Svelte, les débutants feront 3 x 15 minutes de cardio sur un appareil différent, ils enchaîneront avec 3 séries de 20 sur cinq appareils différents. C'est nickel chrome! Et pour ceux qui auraient encore besoin de conseils, vous pouvez engager un coach à 40 euros de l'heure.  Je n'ai pas remarqué de problème d'hygiène et de propreté, je prends toujours le soin de nettoyer les poignées des machines avec du produit désinfectant (disponible en distributeur avec des mouchoirs). C'est seulement dans la salle de cours que ça peut sentir un peu mauvais.  Trois forfaits différents qui conviendront aux budgets serrés: - le basic, avec accès aux deux salles et aux cours pendant les heures creuses (7h-12h et 14h-17h) à 16,50e/mois - le free, avec entrée illimitée aux salles de cardio et de muscu à 21,50/mois - le happy avec accès illimité aux salles et aux cours (zumba, body attack, step, abdos-fessiers, body sculpt, culture physique...) Pour s'inscrire il suffit d'apporter un RIB. L'inconvénient c'est qu'on s'inscrit pour un an minimum.  J'ai été très bien accueillie les deux fois où je suis venue. La première c'était pour une séance d'essai à 10 euros - remboursée si on s'inscrit dans la semaine qui suit. Alors foncez-y, c'est génial!!!! N'oubliez pas de mentionner votre parrain! Car au bout de trois filleuls, on gagne trois mois de gratuité...",,2,0,0
115,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Marie G.,4.0,No,"15ème, Paris",22,57,4,,,"57 41 Publié le 08/06/2015 J'aimerai pouvoir mettre une note entre 3 et 4 étoiles, car l'endroit est très bien, mais lorsqu'il y a trop de monde, on se sent très vite à l'étroit. Ceci, il y a plein de machine dispos, ce qui est vraiment super. Même avec beaucoup de monde il y a toujours une machine disponible.  En réalité, je trouve qu'il y a trop de machine par rapport à la superficie de la salle.",4,0,1
116,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Membre Qype (rorom…),3.0,No,Paris,95,201,0,,"Ok, la déco est spartiate mais le club est pourvu de tout le matériel nécessaire à la musculation et surtout, au besoin de se défouler... Je suis en train de tester tous les cours puisque mon forfait est illimité ! Cuisses-abdos-fessiers : les gestes sont précis, la méthodes efficace car j'ai à peine pu marcher pendant les deux jours qui ont suivi. La zumba ? J'ai découvert ce cours un mercredi soir et c'est super sympa. Sur des rythmes latinos et brésiliens, on fait valser ses épaules, onduler son corps. Les gestes sont rapides, le rythme effréné mais ça m'a donné envie de recommencer !",,0,0,0
117,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Membre Qype (alexen…),5.0,No,Paris,1,1,0,,"Les machines sont dispos, les outils de travail sont efficace...  J'ai un grand plaisir a y retourner chaque semaine!",,0,0,0
118,Neoness,https://www.yelp.fr/biz/neoness-paris-6,4.0,Membre Qype (meliss…),4.0,No,"Sallèles-d'Aude, Aude",0,40,0,,,,0,0,0
119,Lonis,https://www.yelp.fr/biz/lonis-paris,5.0,Membre Qype (nina0…),5.0,No,Paris,0,1,1,,,super coach personnel,0,0,0
