,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
60,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Kersten W.,5.0,No,"Heikendorf, Schleswig-Holstein",10,445,4,28.1.2017,"Moin moin,  endlich gibt es das Pane auch in Kiel. Wer meine Bewertungen kennt, der weiß, dass wir diesen Laden in Flensburg kennen gelernt haben und richtig gut finden. Also war es nun mal an der Zeit, das Peter Pane in Kiel erstmals zu besuchen. Wir wussten von verschiedenen Freunden, dass es auch hier in Kiel immer viele Besucher/Gäste gibt und es sogar manchmal zu Wartezeiten kommt. Reservieren ist nicht möglich. Das gehört zum Konzept.  Unser Besuch erfolgte an einem Sonntag um ca. 15.00 Uhr. Keine typische Essenzeit und ... genau richtig. Viele freie Tische und doch ca. Die Hälfte des Ladens besetzt.  Die Begrüßung war unauffällig aber nett. Wir konnten uns einen der freien Tische aussuchen und erhielten kurz darauf die Karten. Das Ambiente ist hell, nett und freundlich. Es gehört zum Ton der ganzen Kette, dass man als Gast geduzt wird. Das findet nicht jeder gut, aber uns stört es nicht. Dutzen wir halt zurück ... :-)  Wir bestellten einen Burger ohne Brötchen, ja, das gibt es, und für mich das ""Herrengedeck"". Das Herrengedeck erklärt sich über das beigefügte Foto.  Beim Burger erklärt es sich wie folgt: Doppelter Peter · Doppelt Rindfleisch, Cheddar, Kartoffelchips, Cheddar-Jalapeño-Creme, garniert mit einer Peperoni. ","Alter Schwede. Satt war ich danach wirklich. Dazu gab es für meine Frau ein Erfrischungsgetränkt Minze/Hollunder (lecker, lecker) und für mich ein großes Alsterwasser.  Fazit: nettes Ambiente, Portionen gut, geschmacklich passt es ... Wir kommen bei Gelegenheit gerne mal wieder.",1,0,1
61,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Harald C.,2.0,Yes,Hamburg,2928,1531,5,26.9.2019,"Nach einem Fußballspiel ging es zusammen mit Freunden zur Burgerkette Peter Pane in Kiel. Das Restaurant liegt sehr zentral in der Innenstadt und nicht unweit von der Kiel Bootshafen entfernt. Das Restaurant war bis zum letzten Platz ausgebucht und wir waren froh, dass wir reserviert hatten.  Peter Pane wurde nach dem Zerwürfnis mit der bekannten Burgerbraterei ""Hans im Glück"" gegründet und betreibt mittlerweile 30 Filialen in Deutschland und eine Filiale in Österreich. Hinter Peter Pane steckt die alte Bäckerdynastie Junge, die auch die Burgerpattys für die verschiedenen Burgerkreationen beisteuert.  Das Interieur ist wirklich edel gestaltet und man hat das Thema Peter Pane gut umgesetzt. Die Mitarbeiter hier im Restaurant waren alle sehr freundlich und zuvorkommend. Neben vielen verschiedenen sehr kreativen Burgervariationen kann man hier auch Salate bestellen und die Cocktails werden hier sehr intensiv beworben mit einem Kombiangebot.  Mein Sohn hatte sich für den Holzfäller Burger entschieden mit Röstzwiebeln und Gewürzgurken. Man hat für das Brot die Auswahl zwischen Sauerteig, Mehrkorn oder das klassische Brioche. Ich hatte einen Klassik Burger bestellt. Dazu dann jeweils einen Cocktail und Taco Chips mit warmer Cheddar Cheese Soße. Dies sollte laut dem Abendangebot noch extra 8,90 € kosten.  Die Cocktails kamen recht flott an den Tisch und die Burger wurden auch sehr schnell serviert. Für das Patty wird ein 150 gr schweres Angus Rindfleisch verwendet, das mich geschmacklich überzeugen konnte. Das Brioche war ebenfalls sehr lecker, hier kann man natürlich die Backkunst von Bäckerei Junge rausschmecken. Die Portion Taco Chips und die Sauce waren sehr geizig bemessen, wenn man bedenkt, dass man dafür 4,60 € berappen muss.  Nun ging es ans bezahlen und Peter Pane ist im Vergleich wirklich nicht günstig, Aber 46 € kamen mir dann doch zu teuer vor. Ich hatte daraufhin unsere Kellnerin gebeten, die Rechnung nochmals zu prüfen. Sie beharrte aber zunächst darauf und nach längerer Diskussion tippte sie nochmals in ihr Gerät und kam jetzt überraschenderweise auf 37 €. Warum wir auch noch für die Taco Soße nochmals je 1,50 € extra bezahlen mussten, bleibt ihr Geheimnis. Diese sollte laut Speisekarte schon im Preis enthalten sein. Wir wollten das aber dann nicht weiter ausdiskutieren.  Gutes Essen und leckere Cocktails, aber mit der chaotischen Abrechnung bleibt ein bitterer Nachgeschmack.",,279,214,248
62,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Simi F.,4.0,Yes,"Springe, Niedersachsen",0,223,4,29.6.2019,,"223 766 29.6.2019 4 Fotos Typische Filiale der schon mehrfach besuchten Kette. Schöne Auswahl an Burgern und Cocktails, beides war auch hier wieder wirklich lecker. Service war freundlich und aufmerksam.",0,0,0
63,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Mark S.,5.0,No,"Leipzig, Sachsen",15,26,4,28.6.2017,,"36 28.6.2017 4 Fotos Eine gute Auswahl von leckeren ausgefallenen Burgern, die alles andere als 0815 sind. Das Ambiente ist gemütlich, originell und macht Lust zum verweilen. Die selbstgemachten Limos sind köstlich. Hier gibt es für jeden das Richtige - für Fleischfresser, Vegetarier und Veganer. Für jeden der gerne gut essen geht ein muss.",1,0,0
64,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Martin K.,3.0,No,"Kiel, Schleswig-Holstein",4,18,3,,,"20.11.2016 Erster Beitrag Die Auswahl der Burger ist groß (viele vegetarische Burger) und es gibt 3 verschiedene Brotarten. Die Burger an sich sind ganz gut, aber etwas klein im Vergleich. Dafür sind die Soßen der Hammer. Die Einrichtung kann was, wie der Name schon sagt ist vieles an Peter Pan angelehnt. Jedoch ist die Musik störend laut, mitunter fühlt man sich eher wie wie in einer Tanzbar. Manch einer mag das vielleicht, ich würde mich lieber gut in einem Restaurant unterhalten können, als so laut beschallt zu werden.",1,0,0
65,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Foodchecker Z.,4.0,No,"Kiel, Schleswig-Holstein",3,192,20,23.4.2017,,,0,0,0
66,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Darius D.,1.0,No,"Martinsville, Vereinigte Staaten",17,10,20,30.4.2017,,,0,0,0
67,Sternstunde,https://www.yelp.de/biz/sternstunde-kiel,3.0,Qype User (Giovan…),4.0,No,"Bonn, Nordrhein-Westfalen",18,132,0,14.2.2008,"Von dem teils plüschigen Ambiente der hier zuvor ansässigen Gaststätte ""Oma Plüsch"" ist nicht viel übrig geblieben. Alleine zwei Positionslichter ""Backbord"" und ""Steuerbord"" in einem Durchgang, sowie Grundelemente des Tresen haben die Komplett-Renovierung überlebt. Die Atmosphäre ist nun eher kühl und studentisch gemütlich, stimme da meiner Vorberichterstatterin ""Serviervorschlag"" voll und ganz zu.  Das Geschäft scheint auch großen Zuspruch zu finden, denn Abends sollte man einen Tisch reservieren. Es ist nahezu jeden Abend brechend voll, wie meine Auguren berichten. Die Qualität der angebotenen Snacks und Speisen steht in einem guten Verhältnis zu deren Preis. Sicher - keine Spitzengastronomie - aber es langt allemal für den nachmittäglichen oder abendlichen Hunger zwischendurch.  Die Speise- und Getränkekarte erinnert ein wenig ans Kieler ""Exlex"" und auch sonst haben beide Läden ihre Schnittmengen. Die von ""Serviervorschlag"" bemerkte Freundlichkeit der Bedienung kann ich nur bestätigen. Hinzufügen möchte ich noch deren optischen Vorzüge. ;-)  Ebenso freue ich mich auf sommerliches Entspannen auf der sehr schön gestalteten Terrasse.  Fazit: Einen Besuch wert und sicher eine Bereicherung für diese schöne Kieler Gegend in der Nähe des Schrevenparkes.",,0,0,0
68,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Marcel K.,5.0,No,"Bad Homburg vor der Höhe, Hessen",0,14,30,2.5.2017, Zur Info:,,0,0,0
69,Sternstunde,https://www.yelp.de/biz/sternstunde-kiel,3.0,Akte X.,4.0,No,"Kiel, Schleswig-Holstein",10,87,6,3.2.2008,"Erster Beitrag Am 1. Februar 2008 wurde ""Sternstunde"" eröffnet, und als neugierige Kieler führte uns heute der Weg in den Laden, der früher das Oma Plüsch beherbergte. Leider kann ich keinen direkten Vergleich zum Oma Plüsch machen, da ich dieses Etablissement immer nur im Vorbeifahren gesehen habe - sofern dies durch die wuchernde Hecke hindurch möglich war. So war ich positiv überrascht, dass sich an der Ecke Jungfernstieg/Sternstraße plötzlich und unerwartet eine relativ große Terrasse auftat, die ich früher nie bemerkt hatte. (Die Hecke!) Draußen sitzen, das liebt der Kieler!  Wegen der zum Draußensitzen ungeeigneten Temperatur suchten wir uns einen Sitzplatz drinnen. Es sei mir verziehen, wie so häufig bestellte ich auch hier Cappuccino. Laut der Ankündigung auf kielometer.de wird es aber auch eine Barkarte mit Toasties, Wraps, Salaten und eine Tagessuppe geben sowie wechselnde Dips und Sticks, die auf der Tafel angepriesen werden.  Die Einrichtung wirkt auf mich gemütlich-studentisch, aber nicht plüschig. Der Stil erinnerte mich an die Küchen und die dazugehörigen Partys meiner Kommilitonen während meiner Studienzeit.  Die Sternstunde ist in vier Bereiche aufgeteilt: Es gibt den vorderen Tresen mit Barhockern, einen flurähnlichen Bereich mit 4 Tischen, dahinter (vor den Toiletten) noch ein Raum mit einem hohen und einem tiefen Tisch. Hinter dem Tresen rechts gibt es noch einen Raum - da mochte ich mich aber nicht so weit vorwagen, weil ich das Gefühl hatte, in einen Privatbereich einzudringen. Ganz klar würde ich einen der wenigen Sitzplätze in einer ""geschützten"" Ecke bevorzugen - unser Tisch stand am Anfang des ""Flurs"" an dem Durchgang zu dem weiteren Raum. Auch wenn dort nicht wirklich dauernd jemand vorbeikam, sitzt man dort recht ""offen"". Für einen Kaffee ist das vollkommen in Ordnung; stünde mir der Sinn nach einem längeren gemütlichen Abend, würde ich versuchen, einen anderen Platz zu erwischen.  Der Cappuccino war übrigens zu meiner Zufriedenheit, der Preis war ok und die Servicekraft war sehr nett.  Ich bin gespannt auf die Sommersaison, wenn das Leben auf der Terrasse stattfinden kann und bin mir sicher, dass die Sternstunde bis dahin von den Kielern gut angenommen sein wird.  Giovanni schrieb Ende Januar einen Kurzbericht über das Oma Plüsch: qype.com/place/2576-Oma-… Zur Vorher-Nachher-Show und die Verwandlung von der Oma zur Sternstunde kann er sicher mehr beitragen als ich. Ich freue mich auf Deinen Bericht, Giovanni!",,0,0,0
70,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,Stefan K.,3.0,No,"Kiel, Schleswig-Holstein",0,42,0,,,,0,0,0
71,Sternstunde,https://www.yelp.de/biz/sternstunde-kiel,3.0,Qype User (TeamK…),2.0,No,"Bonn, Nordrhein-Westfalen",0,7,0,,,,0,0,0
72,Peter Pane,https://www.yelp.de/biz/peter-pane-kiel-2,4.0,La M.,3.0,No,"Kiel, Schleswig-Holstein",0,1,0,,"Das Essen konnte leider vor allem vom Preis-Leistungsverhältnis her nicht überzeugen. Mich hat gestört, dass man im Menü keine Süßkartoffelpommes bestellen konnte (auch nicht gegen Aufpreis), diese müssen extra für 5,90€ geordert werden. Zwar ist die Auswahl an Burger-Variationen (insbesondere auch vegane und vegetarische) überdurchschnittlich groß, allerdings sind sämtliche Burger-Patties Tiefkühlware!! Wir konnten es bei den Preisen zunächst gar nicht glauben, wurde aber von der (übrigens sehr netten) Bedienung bestätigt. Nur die Burger Brötchen (ich hatte den Sauerteig) waren wirklich gut.Meine Begleitung fand, dass er einen Big Mac jederzeit dem Burger bei Peter Pane vorziehen würde. Im Abendmenü ist immer ein Cocktail inkludiert, auch hier ist die Auswahl sehr ansprechend. Bei uns wurde der Grenadinensirup vergessen und mit dem Alkohol wurde sehr sparsam umgegangen. Ich kann den Hype um das Restaurant im Hinblick auf das Essen nicht verstehen. Empfehlenswert ist lediglich das preislich angemessene Mittagsmenü.",,1,0,0
73,Sternstunde,https://www.yelp.de/biz/sternstunde-kiel,3.0,Qype User (Besten…),2.0,No,"Kiel, Schleswig-Holstein",0,2,0,,,,0,0,0
74,BAR Cultura,https://www.yelp.de/biz/bar-cultura-kiel,,,,,,,,,,,,,,
75,opas eck,https://www.yelp.de/biz/opas-eck-kiel,,,,,,,,,,,,,,
76,Zum Wellsee Bierlokal,https://www.yelp.de/biz/zum-wellsee-bierlokal-kiel,,,,,,,,,,,,,,
77,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (Diru…),5.0,No,"Kiel, Schleswig-Holstein",0,9,0,,"Personal ist super nett und kommunikativ, trockener Humor ist angesagt Flo hat immer gute Musik auf dem Mischer und ist ein guter Unterhalter. Ich komme immer wieder gerne",,0,0,0
78,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (baltic…),5.0,No,"Kiel, Schleswig-Holstein",6,10,1,7.8.2012,,Immer wieder nett und freundlich! Schöne Atmosphäre und immer lecker Bier und Sport-TV,0,0,0
79,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (Annyle…),3.0,No,"Köln, Nordrhein-Westfalen",2,16,0,,,,0,0,0
80,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Wasser E.,4.0,No,"Kiel, Schleswig-Holstein",4,108,0,2.10.2012,,,0,0,0
81,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Benjamin G.,4.0,No,"Wolfsburg, Niedersachsen",7,196,0,30.4.2012,"Sehr angenehmes Irish-Pub, wo man sich wohlfühlt und der Besitzer einen auch mal persönlich begrüßt. Genial ist die Möglichkeit um den Preis vom Whisky zu würfeln.",,0,0,0
82,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (Ulf…),4.0,No,"Meldorf, Schleswig-Holstein",2,8,0,,,,0,0,0
83,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (RedBut…),5.0,No,Hamburg,0,21,0,,,,0,0,0
84,Mc Lang’s Irish Pub,https://www.yelp.de/biz/mc-langs-irish-pub-kiel,4.0,Qype User (TeamK…),2.0,No,"Bonn, Nordrhein-Westfalen",0,7,0,,,,0,0,0
85,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Eliz L.,4.0,No,Hamburg,0,44,0,,"Die Cocktail-Auswahl ist reichhaltig und die Preise sind der Qualität angemessen. Zur angenehmen und entspannten Atmosphäre trägt in der Regel auch die Musik in nicht zu hoher Lautstärke bei, ebenso das Publikum, das ich als gut durchmischt empfinde. Positiv hervorzuheben ist für mich auch die gemütliche Gestaltung des Bereichs, in dem geraucht werden darf - das ist ja nicht überall der Fall. Die Belüftung dieses Raums könnte ein wenig besser sein, wenn es dort voll ist, wird es selbst mir als rauchender Person manchmal etwas zu viel.  Für mich ist diese Bar bei Aufenthalten in Kiel ein Ort, den ich supergern ansteuere.",,0,0,0
86,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Daniela S.,4.0,No,"Kiel, Schleswig-Holstein",20,118,0,30.3.2008,"Freitag haben wir es endlich geschaftft, statt einer leckeren Pizza im Heinrich den VIII. mal die Drinks in der Heinrich Bar zu testen.  Die Einrichtung ist augenfreundlich in warmen Farben gehalten, die Sitzecken gemütlich, die Plätze an der Bar haben Haken, um die Jacken aufhängen zu können ;-)  Die Bedienung war nett, aber am Freitag abend voll im Stress, der Barkeeper nett und kompetent. Allerdings war die Musik sdoch sehr laut, so dass man sich zu viert an der Bar nur schwer unterhalten konnte. Besonders hervorzuheben war ein extrem leckerer Frozen Strawberry Daiquiri in vernünftiger Größe :-), aber auch die Drinks meiner Freunde fanden durchgängig Anklang. Die Preise befinden sich im normalen Cocktailrahmen.  Fazit: Da gehen wir wieder hin.",,0,0,0
87,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (Babymo…),4.0,No,"Kiel, Schleswig-Holstein",18,144,0,25.4.2009,"In dieser Bar gibt es Cocktails, Bier, Whisky etc. und zum Essen Kleinigkeiten und Flammkuchen. Ich warneulich zum ersten Mal dort und zwar nach einem Besuch im Schauspielhaus. DieIdee hatten wohl noch mehr Leute, denn es war brechend voll, wir haben nur noch einen Platz an der Bar bekommen. Entsprechend hat es mit dem Cocktail eine ganze Weile gedauert, obwohl der sehr nette Barmann nonstop am shaken war. Die Barliegt direkt neben dem Durchgang zum Raucherbereich. Der Durchgang ist sehr groß, so dass der BEreich nicht wirklich abgetrennt war und meine Klamotten abends zu Hause erbärmlich stanken, aber das war man früher ja aus jeder Bar gewöhnt Die Cocktails waren lecker und preislich absolut im Rahmen. Kann man wieder hingehen.",,0,0,0
88,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (balynt…),5.0,No,Hamburg,4,29,0,9.11.2008,Das Essen ist lecker und die Lage schön zentral. Tolle Kneipe!,,0,0,0
89,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Matthias W.,5.0,No,"Kiel, Schleswig-Holstein",0,35,0,24.10.2012,,,0,0,0
90,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (beneli…),3.0,No,"Kiel, Schleswig-Holstein",0,5,6,3.3.2013,"Leider, und deshalb auch nur 3 Sterne, war das Personal intern häufig mit sich beschäftigt, sodass man als Gast mitbekam, wie den Serviceangestellten immer wieder in einem schnippischen Ton gesagt wurde, das ist euer Job, bring den Gästen die Karten, wollte Tisch 5 nicht noch was bestellen? . In Unseren Augen nicht gerechtfertigt, da der Service sehr aufmerksam und nett/höflich war, sodass es aus unserer Sicht keinen Anlass gab intern so miteinander umzugehen. Hinzu kam, dass das Team sich hinterm Tresen, wie man sagt, oft auf den Füßen rumstand, was wohl auch an der Überbesetzung des Personals lag.",,0,0,0
91,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (Smilej…),1.0,No,"Kiel, Schleswig-Holstein",0,1,2,19.2.2013,"Wir waren heute zum ersten mal in der Heinrich Bar. Ambiente ist toll und gemütlich. Bedienung etwas zu viel am quatschen an der Bar, aber im Großen und Ganzen in Ordnung. Wir waren an einem Dienstag da, Cocktails, bis auf 4 Ausnahmen (lt. Karte!) 4,50EUR, alkoholfreie 3,00EUR. Wir nahmen also Abstand von den '4' teureren Cocktails und tranken 4 wirkilich leckere und nicht alltägliche Cocktails und hatten noch eine Portion Nachos dazu. Beim Beazahlen kamen uns die Rechnungen etwas hooch vor. Nach Überprüfung stellten wir leider fest, das zwei von vier Cocktails mit dem vollen Preis (7,50EUR und 8,50EUR) berechnet worden sind. Nach Nachfrage bei der Bedienung bekamen wir eine nicht wirklich befriedigende Antwort: 'Der Inhaber würde die Karte immer wieder verändern und man hätte uns beim bestellen darauf hinweisen müssen, dass die Cocktails teurer seien. Das tue der Bedienung leid, aber das ist so und die Cocktails müssenten auch zum vollen Preis bezahlt werden.' Das war natürlich nicht sehr schön, vorallem haben wir am Anfang noch gefragt (wohl gemerkt bei der gleichen Bedienung)ob alle, außer den 4 in der Karte extra aufgeführten  ausgenommenen, Cocktails, alle 4,50EUR kosten. Das wurde bejaht. Unser Fazit daher  schöne Location, etwas träge Bedienung und undurchsichtige Preispolitik. Das war das erste und leider, trotz wirklich leckerer Cocktails, das letzte Mal! Schade eigentlich.","Alkohoilische Cocktails *** außer ... leider mehr als den 4 angegebenen Cocktails Beweis ... 19.02.2013 - Dienstag - leider erst Nachfragen welche Cocktails zusätzlich zu den in der Karte angegebenen, von der",0,0,0
92,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (D-Bon…),5.0,No,"Kiel, Schleswig-Holstein",0,5,0,,Wöchentliche Aktionsdrinks! Und Dienstags All Night Happy Hour! Eine meiner Lieblingsbars,,0,0,0
93,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (Steffi…),4.0,No,"Kiel, Schleswig-Holstein",0,20,0,,,,0,0,0
94,Heinrich Bar,https://www.yelp.de/biz/heinrich-bar-kiel,4.0,Qype User (johnwo…),4.0,No,Hamburg,1,26,0,19.4.2009,,,0,0,0
95,Markt Tränke,https://www.yelp.de/biz/markt-tr%C3%A4nke-kiel,4.0,Qype User (AFSlum…),4.0,No,"Kiel, Schleswig-Holstein",0,10,0,,,,0,0,0
96,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Ingrid M.,3.0,No,"Kiel, Schleswig-Holstein",0,39,0,,"Das Lokal hat etwas maritim-uriges aus früheren Zeiten, was aber gerade  die Gemütlichkeit ausmacht. Der abgetrennte Raucherraum ist ebenso gemütlich eingerichtet, weshalb ich gerne ab und zu dort in der kalten Jahreszeit ein kleines Frühstück genieße. Wenn die Temperaturen es jedoch zulassen sitze ich bei dem wunderschönen Ausblick lieber draußen.  Die Gerichte auf der Speisekarte wie auch die Auswahl der Frühstücksmöglichkeiten sind durchaus überschaubar, aber ich bin ja nicht in einem 5-Sterne-Lokal. Mir hat jedoch immer geschmeckt was ich gegessen habe und satt geworden bin ich auch zu völlig vernünftigen Preisen. Beurteilungen darüber sind immer subjektiv.  Und dass darüber gemeckert wird dass keine Kartenzahlung möglich ist, zeigt das schlichte Gemüt der meisten Menschen!! Einerseits schimpfen die Menschen weil die Regierungen das Bargeld abschaffen wollen, bezahlen aber andererseits Minibeträge mit der Karte!!?!!  Ich kann nur jedem empfehlen sich den ""Blauen Engel"" selbst mal anzusehen und dann zu urteilen....",,0,0,1
97,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Sven H.,1.0,No,"Röderaue, Sachsen",3,79,0,29.8.2021,"Man könnte ihr durchaus etwas sensationelles entstehen lassen. ...  Unsere Bedingungen war sehr freundlich und nett. Das Essen war gut.  Es lohnt sich, durchaus mal halt zu machen.  Ein großes Plus: hier gibts den Ardbeg (Single Malt)",,0,0,0
98,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Alter S.,3.0,No,"Gütersloh, Nordrhein-Westfalen",1,40,3,31.8.2017,"Der Blaue Engel ist ein kleines Restaurant bzw. ein Cafe, direkt zwischen dem Kieler Hbf und dem Color Line Terminal an der Kieler Hörn (Innenförde) gelegen. Da er direkt an dem Brückenübergang (Fußweg) Richtung Ostufer liegt, gibt es sehr viel Laufkundschaft. Aufgrund der internationalen Kundschaft und tausenden von Kreuzfahrtgästen, die an dieser Stelle vorbeiflanieren, ist das Cafe anscheinend eine solche Goldgrube, dass man sich nicht an den Kundenwünschen orientieren muss. So gibt es (s.a. Foto) keinerlei Möglichkeit der Kartenzahlung. Das auf dem Foto zu sehende Schild ist, nach Rückfrage bei der Bedienung, kein Zufall sondern steht dort Tag für Tag, da man aus ""Kostengründen"" auf Kartenzahlung verzichte.  Wäre nicht die nette Lage gewesen, so hätte ich sogleich wieder das Cafe verlassen. Die Karte ist absolut durchschnittlich (Bistro-Niveau) und bietet keine Besonderheiten. Wie schon in den anderen Rezensionen zu lesen war, ist die Bedienung reichlich überfordert (jedoch stets freundlich geblieben).  Tipp: Wenn man vorbeischauen sollte, so sollte man in jedem Fall einen der Tische auf dem Podest innerhalb des Cafes auswählen, da von dort der Überblick über das Cafe am besten ist. Den Sitzplatz draußen am Kai mussten wir infolge der intensiven Rauchbelästigung verlassen. ","Das nächsten Mal werden wir das genau ggü liegende Vapiano vorziehen, da man dort mit der Karte bezahlen kann und die Tische direkt am Wasser auch nicht permanent von Rauchern vollgequalmt werden, wie dies im Blauen Engel leider der Fall ist.  Der Blaue Engel ist aus unserer Sicht definitiv nicht zu empfehlen.",1,0,0
99,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Andreas W.,1.0,No,"Dortmund, Nordrhein-Westfalen",86,25,0,7.9.2017," Die Location hat Potential allerdings muss investiert werden es ist und riecht hier einen Hauch ausgeranzt. Bitte nur im Notfall hier speisen und im großen Ganzen würde ich sagen ab 1,5 Promille aufwärts kann man hier einen prima Abend verbringen.  Viel Entwicklungspotential.",,1,0,0
100,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Jens H.,4.0,No,"Köln, Nordrhein-Westfalen",13,12,20,18.6.2018,,,1,0,0
101,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Anni D.,4.0,No,Hamburg,21,409,0,11.8.2017,,,0,0,1
102,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Wolfgang J.,2.0,No,"Köln, Nordrhein-Westfalen",55,1214,7,23.5.2012,"Ein Jahr später: Vor dem ständigen Regen ins Innere des Blauer Engel geflohen, einen heißen Kakao mit Rum genossen und laaaangsam wieder aufgewärmt. Das hier ist wirklich ein tolles Lokal und das bei jedem Wetter :-) (Siehe Foto unten) 23.05.2012 - direkt einen freien Platz am Wasser ergattert - sehr schnell bedient worden - leckeren Kaffee getrunken - Sonne genossen (auch wenns doch noch was wärmer hätte sein können) - den Angler (rechts neben mir) bei seinen erfolglosen Aktivitäten beobachtet - begeistert den Innenraum besichtigt(tolle Musikecke mit schönen alten LPs) ALLES GUT :-)))",,1,0,1
103,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Jens B.,3.0,No,"Wahlstorf, Schleswig-Holstein",0,4,4,,"Ich hatte eine Pina Colada, welche die Viskosität von Wasser hatte....und auch so schmeckte. Danach einen Caipirinha, der in einem kleinen Glas kam. Hier hatte ich das Gefühl, man hat statt Rohrzucker nur braunen Zucker genommen und die Limetten vergessen. Eine weitere Person war mit ihrem Cocktail ebenfalls unzufrieden, die 2 weiteren nicht. Der Hammer kam aber, als es ans Bezahlen ging: Keine Kartenzahlung....wie vorsintflutlich! Ich habe mich dann beim Besitzer hinter der Theke beschwert. Antwort: ""Wir wollen bewusst altmodisch bleiben. Außerdem steht das am Eingang."" Erst einmal: Coole Antwort!","Dann: Stimmt, am Eingang außen neben den Tischen stand eine Kreidetafel: 'Norwegion Crowns acceptet. No cards'....danke, wir sind in Deutschland....und durch einen anderen Eingang gekommen:-( Meiner Meinung nach in der heutigen Zeit die Pflicht des Kellners darauf hinzuweisen oder aber in der Getränkekarte groß zu vermerken, da guckt jeder rein!!! Alles in allem war das für uns das erste und letzte Mal. Dennoch, die Lage ist klasse und sollte reichen, sich mit (Kreuzfahrer-) Laufkundschaft über Wasser zu halten.",0,0,0
104,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Timo K.,5.0,No,"Kiel, Schleswig-Holstein",0,5,0,,,,0,0,0
105,Blauer Engel,https://www.yelp.de/biz/blauer-engel-kiel,3.0,Qype User (franch…),3.0,No,"Kiel, Schleswig-Holstein",38,91,2,4.10.2007,"der blaue engel, ein kultfilm mit marlene dietrich... und eine der schönsten adressen in kiel, wenn man gediegen weggehen möchte! ","das traumhaft gelegene café direkt am bahnhof und an der förde ist gut erreichbar. die karte (in form eines fotoalbums) bietet vom einfachen kaffee (fair trade), vielen cocktails zur sehr empfehlenswerten tagessuppe viele überraschungen, wie kopfschmerz- oder magnesiumtabletten, die zigarette des tages oder kleine naschis :) die location punktet aber vor allem mit ihren wechselnden veranstaltungen: jazz-abend, kleinkonzerte und quizzs stehen auf dem programm, über das man sich am besten vor ort oder im internet informiert! die atmosphäre ist wahnsinnig angenehm, man kann in der hollywood-schaukel sitzen und bei einem leckeren wein oder einem stück kuchen einen wunderschönen blick auf die kieler förde genießen und die fähren beim ein- und ausfahren beobachten!!!",0,0,0
106,Bier Club,https://www.yelp.de/biz/bier-club-kiel,3.0,Qype User (AFSlum…),3.0,No,"Kiel, Schleswig-Holstein",0,10,0,,,,0,2,0
